# x,rho,u,p
-9.899999999999999911e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-9.699999999999999734e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-9.499999999999999556e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-9.299999999999999378e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-9.100000000000000311e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-8.900000000000000133e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-8.699999999999999956e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-8.499999999999999778e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-8.300000000000000711e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-8.100000000000000533e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-7.900000000000000355e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-7.700000000000000178e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-7.500000000000000000e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-7.299999999999999822e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-7.099999999999999645e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-6.899999999999999467e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-6.699999999999999289e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-6.499999999999999112e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-6.300000000000000044e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-6.099999999999999867e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-5.900000000000000799e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-5.700000000000000622e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-5.500000000000000444e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-5.300000000000000266e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-5.100000000000000089e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-4.899999999999999911e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-4.699999999999999734e-01 9.999857726033981598e-01 1.683151814311211071e-05 9.999800837996827285e-01
-4.499999999999999556e-01 9.997144513534172994e-01 3.378810400006198949e-04 9.996002732587334627e-01
-4.299999999999999933e-01 9.993883583749924027e-01 7.236746545398739039e-04 9.991439747559972551e-01
-4.100000000000000311e-01 9.976427591260270678e-01 2.790523334556057385e-03 9.967024230741026170e-01
-3.900000000000000133e-01 9.957827093720484912e-01 4.993223842602898671e-03 9.941051126133628735e-01
-3.699999999999999956e-01 9.904261169316225244e-01 1.135372860119725734e-02 9.866372264013818505e-01
-3.499999999999999778e-01 9.847117575358935726e-01 1.815051001027881417e-02 9.787048892400620481e-01
-3.299999999999999600e-01 9.738811919076300061e-01 3.111191249292871719e-02 9.637276726555117357e-01
-3.099999999999999423e-01 9.619872062168518534e-01 4.542084179609548467e-02 9.474069958570510153e-01
-2.899999999999999800e-01 9.449651355256885044e-01 6.611773356565500692e-02 9.242149723817322249e-01
-2.700000000000000178e-01 9.260012619391256861e-01 8.942585371230397928e-02 8.986586733407891936e-01
-2.500000000000000000e-01 9.030382321860324080e-01 1.180968211509061672e-01 8.680467455689624412e-01
-2.299999999999999822e-01 8.777869372821248684e-01 1.501764664012388839e-01 8.348385321720778185e-01
-2.099999999999999645e-01 8.498024951005499483e-01 1.864953611317523852e-01 7.985540247289854010e-01
-1.899999999999999467e-01 8.198863367737315722e-01 2.262602990445554685e-01 7.603750749100435247e-01
-1.699999999999999845e-01 7.882633074354199465e-01 2.694512395431760687e-01 7.206901966270561344e-01
-1.500000000000000222e-01 7.554047110938414411e-01 3.156911568051534167e-01 6.801901420018355848e-01
-1.300000000000000044e-01 7.216704542750917994e-01 3.647493812662336854e-01 6.393852005887998846e-01
-1.099999999999999867e-01 6.874088327750935701e-01 4.163514397959594548e-01 5.987710053846799774e-01
-8.999999999999996891e-02 6.529847452357886439e-01 4.702392438392336560e-01 5.587703217456794214e-01
-6.999999999999995115e-02 6.184968982342854416e-01 5.261477912638875543e-01 5.197612046304532774e-01
-4.999999999999998890e-02 5.846307564011611335e-01 5.837684537944557439e-01 4.820876758199290069e-01
-3.000000000000002665e-02 5.515804919145258500e-01 6.427166124269563241e-01 4.460518928211390510e-01
-1.000000000000000888e-02 5.190950046384488203e-01 7.024115302476019451e-01 4.120049002195392274e-01
1.000000000000000888e-02 4.875765354135893070e-01 7.618344117820839978e-01 3.804582320899597692e-01
