# x,rho,u,p
-9.899999999999999911e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-9.699999999999999734e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-9.499999999999999556e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-9.299999999999999378e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-9.100000000000000311e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-8.900000000000000133e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-8.699999999999999956e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-8.499999999999999778e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-8.300000000000000711e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-8.100000000000000533e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-7.900000000000000355e-01 1.000000000000000000e+00 1.437366884733748418e-17 1.000000000000000000e+00
-7.700000000000000178e-01 9.999999999999998890e-01 2.394190932662653346e-16 9.999999999999997780e-01
-7.500000000000000000e-01 9.999999999999990008e-01 1.865042670485144666e-15 9.999999999999985567e-01
-7.299999999999999822e-01 9.999999999999924505e-01 1.343856942670212071e-14 9.999999999999894529e-01
-7.099999999999999645e-01 9.999999999999474865e-01 9.161240989828129180e-14 9.999999999999266143e-01
-6.899999999999999467e-01 9.999999999996598277e-01 5.899375802321881086e-13 9.999999999995237143e-01
-6.699999999999999289e-01 9.999999999979138909e-01 3.592116999150385880e-12 9.999999999970796694e-01
-6.499999999999999112e-01 9.999999999879078949e-01 2.067844967238596146e-11 9.999999999830710973e-01
-6.300000000000000044e-01 9.999999999337190193e-01 1.125183129362054836e-10 9.999999999072064494e-01
-6.099999999999999867e-01 9.999999996565596128e-01 5.785669170258031715e-10 9.999999995191831692e-01
-5.900000000000000799e-01 9.999999983183248675e-01 2.810278053778428004e-09 9.999999976456548367e-01
-5.700000000000000622e-01 9.999999922220436099e-01 1.288844679068364623e-08 9.999999891108609651e-01
-5.500000000000000444e-01 9.999999660393423806e-01 5.577596633244917391e-08 9.999999524550785557e-01
-5.300000000000000266e-01 9.999998601139996612e-01 2.276000990139960961e-07 9.999998041595951070e-01
-5.100000000000000089e-01 9.999994568733878708e-01 8.749810978605925943e-07 9.999992396226775604e-01
-4.899999999999999911e-01 9.999980142160503904e-01 3.165770913392652374e-06 9.999972199016675667e-01
-4.699999999999999734e-01 9.999931708166462929e-01 1.076693189918703925e-05 9.999904391347003152e-01
-4.499999999999999556e-01 9.999779387489663440e-01 3.437376233010935514e-05 9.999691141685387308e-01
-4.299999999999999933e-01 9.999331592433479132e-01 1.028442639643438521e-04 9.999064223005191820e-01
-4.100000000000000311e-01 9.998104059010678446e-01 2.878354341083186395e-04 9.997345639110919446e-01
-3.900000000000000133e-01 9.994975459783288496e-01 7.519949169826723812e-04 9.992965397677170403e-01
-3.699999999999999956e-01 9.987587002785578427e-01 1.829854161497439669e-03 9.982620688862628988e-01
-3.499999999999999778e-01 9.971480999030892800e-01 4.137814861591246340e-03 9.960069691463603325e-01
-3.299999999999999600e-01 9.939203358859921567e-01 8.678146468224633842e-03 9.914878445797948858e-01
-3.099999999999999423e-01 9.879958969725434192e-01 1.685986491336043461e-02 9.831962215850903464e-01
-2.899999999999999800e-01 9.780647672223695688e-01 3.034496044359796807e-02 9.693127785058819335e-01
-2.700000000000000178e-01 9.628732165108452312e-01 5.069377630919801730e-02 9.481319848378024773e-01
-2.500000000000000000e-01 9.416195760761695288e-01 7.892724472785717094e-02 9.186530135554805687e-01
-2.299999999999999822e-01 9.142561515074367762e-01 1.152341744729668688e-01 8.810306454140831578e-01
-2.099999999999999645e-01 8.815093747964835025e-01 1.589967781145562309e-01 8.365862155827599178e-01
-1.899999999999999467e-01 8.446017793741078528e-01 2.090984805837557692e-01 7.873492450533517983e-01
-1.699999999999999845e-01 8.048729070537744557e-01 2.643152000625393350e-01 7.354464314472597408e-01
-1.500000000000000222e-01 7.634793977210081461e-01 3.236018215568345346e-01 6.826499943198844900e-01
-1.300000000000000044e-01 7.212891387399917864e-01 3.862118911888613448e-01 6.302336408377053889e-01
-1.099999999999999867e-01 6.788624322481020545e-01 4.517148976782967562e-01 5.789993253580685284e-01
-8.999999999999996891e-02 6.365386362310057056e-01 5.199584347463732659e-01 5.294033685153528568e-01
-6.999999999999995115e-02 5.944259370358950800e-01 5.910868567037810273e-01 4.816205513669723492e-01
-4.999999999999998890e-02 5.524878161060203796e-01 6.655622075807383631e-01 4.356321328085009381e-01
-3.000000000000002665e-02 5.103626587536812531e-01 7.444644769353305769e-01 3.911352087957489787e-01
-1.000000000000000888e-02 4.671952235953644172e-01 8.301049539989742154e-01 3.474143984272882735e-01
1.000000000000000888e-02 4.185463308659720383e-01 9.310659204075381057e-01 3.014042488044168522e-01
