# x,rho,u,p
-9.899999999999999911e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-9.699999999999999734e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-9.499999999999999556e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-9.299999999999999378e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-9.100000000000000311e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-8.900000000000000133e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-8.699999999999999956e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-8.499999999999999778e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
-8.300000000000000711e-01 1.000000000000000000e+00 1.482137527717643678e-16 1.000000000000000000e+00
-8.100000000000000533e-01 9.999999999999991118e-01 1.122189013972372768e-15 9.999999999999986677e-01
-7.900000000000000355e-01 9.999999999999935607e-01 7.774605239863986574e-15 9.999999999999908962e-01
-7.700000000000000178e-01 9.999999999999569233e-01 5.096001923018679856e-14 9.999999999999397149e-01
-7.500000000000000000e-01 9.999999999997356559e-01 3.130898134530881895e-13 9.999999999996296296e-01
-7.299999999999999822e-01 9.999999999984648946e-01 1.816513868909697065e-12 9.999999999978507192e-01
-7.099999999999999645e-01 9.999999999915887283e-01 9.952416489709202019e-12 9.999999999882240864e-01
-6.899999999999999467e-01 9.999999999564780362e-01 5.149573972215825200e-11 9.999999999390695171e-01
-6.699999999999999289e-01 9.999999997873045832e-01 2.516646025765118455e-10 9.999999997022261944e-01
-6.499999999999999112e-01 9.999999990181717147e-01 1.161714842446337409e-09 9.999999986254404227e-01
-6.300000000000000044e-01 9.999999957192752253e-01 5.065021545900742308e-09 9.999999940069856930e-01
-6.099999999999999867e-01 9.999999823744342153e-01 2.085485064223389571e-08 9.999999753242082567e-01
-5.900000000000000799e-01 9.999999314805384509e-01 8.107331920403923206e-08 9.999999040727579613e-01
-5.700000000000000622e-01 9.999997485846489065e-01 2.974786435953843706e-07 9.999996480185605607e-01
-5.500000000000000444e-01 9.999991296406807173e-01 1.029822936153893660e-06 9.999987814975431766e-01
-5.300000000000000266e-01 9.999971587100302539e-01 3.361858951657019120e-06 9.999960222000406906e-01
-5.100000000000000089e-01 9.999912585640652329e-01 1.034300342469504436e-05 9.999877620438164527e-01
-4.899999999999999911e-01 9.999746720541073941e-01 2.996843114064162234e-05 9.999645413087416834e-01
-4.699999999999999734e-01 9.999309393830226877e-01 8.171382795667587085e-05 9.999033182019949617e-01
-4.499999999999999556e-01 9.998229436676340232e-01 2.094984386523951882e-04 9.997521403152140884e-01
-4.299999999999999933e-01 9.995735424778684486e-01 5.046129765418483478e-04 9.994030653314021073e-01
-4.100000000000000311e-01 9.990357474519280245e-01 1.141062596075116111e-03 9.986505611741468558e-01
-3.900000000000000133e-01 9.979544032768523643e-01 2.421169650878470837e-03 9.971383678193301847e-01
-3.699999999999999956e-01 9.959289462445335417e-01 4.820576971505340612e-03 9.943088278880773956e-01
-3.499999999999999778e-01 9.923954972154874765e-01 9.012181882446408665e-03 9.893812922044696867e-01
-3.299999999999999600e-01 9.866495445821538146e-01 1.584578040663658233e-02 9.813905271736030889e-01
-3.099999999999999423e-01 9.779206903683033136e-01 2.627183909102557419e-02 9.693013623473040186e-01
-2.899999999999999800e-01 9.654887988229008400e-01 4.122208495636166259e-02 9.521824369217850581e-01
-2.700000000000000178e-01 9.488084246035584091e-01 6.148229125522511329e-02 9.293879375055051906e-01
-2.500000000000000000e-01 9.276013830227261003e-01 8.759754836420795276e-02 9.006861265477391632e-01
-2.299999999999999822e-01 9.018911177369162147e-01 1.198343360669322649e-01 8.662958341659695582e-01
-2.099999999999999645e-01 8.719772303522373980e-01 1.581990591991965234e-01 8.268312948551980179e-01
-1.899999999999999467e-01 8.383687114748523683e-01 2.024946179393845580e-01 7.831870088786383466e-01
-1.699999999999999845e-01 8.017014796645887120e-01 2.523916052260756215e-01 7.364041066175130990e-01
-1.500000000000000222e-01 7.626613671539703709e-01 3.074957998866941766e-01 6.875510467345368193e-01
-1.300000000000000044e-01 7.219242988073428791e-01 3.674022137317625170e-01 6.376355269271563042e-01
-1.099999999999999867e-01 6.801167447431554214e-01 4.317332198528550657e-01 5.875505829421825421e-01
-8.999999999999996891e-02 6.377952546154622704e-01 5.001622308766712210e-01 5.380498019256144682e-01
-6.999999999999995115e-02 5.954350650645977572e-01 5.724248547507153617e-01 4.897449019333585118e-01
-4.999999999999998890e-02 5.534632291387847625e-01 6.483119185312108401e-01 4.431208271186274916e-01
-3.000000000000002665e-02 5.122308095476477696e-01 7.276024320655724020e-01 3.985856330313427565e-01
-1.000000000000000888e-02 4.722766485306680861e-01 8.096823303599232080e-01 3.566569766040868505e-01
1.000000000000000888e-02 4.356339270584023149e-01 8.904564840905790923e-01 3.192314806544390704e-01
